"","Neutrophil"
"THRAP3",1.21533528929551
"UBE2V2P4",0
"SH3D21",0.151219652701549
"EVA1B",0.149913039679102
"AL591845.1",0
"STK40",1.58062004722517
"LSM10",0.221721303666365
"RNU4-27P",0
"OSCP1",0.0556016774231719
"SNORA63C",0
"MRPS15",0.252812801574936
"CSF3R",8.65879774492673
"FTLP18",0
"AL596257.1",0
"AC117945.2",0
"AC117945.1",0
"GRIK3",0
"AL031430.1",0
"MIR4255",0
"RNU6-636P",0
"AL353604.1",0
"RNA5SP43",0
"RPS29P6",0
"LINC01137",0.0481254779080518
"ZC3H12A",0.226044920316289
"MIR6732",0
"MEAF6",0.203069864062022
"MIR5581",0
"SNIP1",0.116645900653549
"FTH1P1",0
"AL034379.1",0
"DNALI1",0.103760033407089
"GNL2",0.11381881447899
"AL513220.1",0
"RSPO1",0
"C1orf109",0
"CDCA8",0
"EPHA10",0.0420829760680639
"ACTN4P2",0.044556506484677
"AL929472.1",0.0511965153523551
"MANEAL",0
"AL929472.3",0
"YRDC",0.16005062005515
"C1orf122",0.125589598931503
"MTF1",0.56873183400625
"AL929472.4",0
"AL929472.2",0
"INPP5B",0.143186221577344
"RF00092",0
"RNU6-584P",0
"SF3A3",0.280984747786921
"RNU6-510P",0
"FHL3",0.686156763501001
"UTP11",0.0332690672230274
"POU3F1",0
"AL139158.2",0
"AL139158.1",0
"MIR3659",0
"AL139158.3",0
"LINC01343",0.0497935501923673
"AL513479.1",0
"RNU6-753P",0
"LINC01685",0
"AL354702.1",0.106066466507988
"AL354702.2",0.0589521932897318
"RRAGC",0.163867232732268
"AL139260.2",0
"AL139260.1",0
"MYCBP",0.0823706043412183
"GJA9-MYCBP",0
"GJA9",0
"RHBDL2",0
"RNU6-605P",0
"EIF1P2",0
"AKIRIN1",0.654566453879069
"NDUFS5",0.319792968915112
"MACF1",0.767867294217967
"RNU6-608P",0.0355955624281098
"RNA5SP44",0
"AL356055.1",0
"AL442071.1",0
"HSPE1P8",0
"BMP8A",0
"OXCT2P1",0
"PPIEL",0
"PABPC4",0.119595102242692
"AL365277.1",0.0245158214062876
"SNORA55",0
"HEYL",0
"AL035404.2",0
"NT5C1A",0.0171350990511154
"HPCAL4",0.0716992114660861
"PPIE",0.0569596035568976
"AL035404.1",0
"RNU7-121P",0
"BMP8B",0.0987787698621363
"OXCT2",0
"AL033527.6",0
"AL033527.3",0
"AL033527.1",0
"AL033527.5",0
"AL033527.4",0
"TRIT1",0.0850203743367093
"MYCL",0
"AL033527.2",0
"MFSD2A",0
"AL663070.1",0
"CAP1",0.473304706852554
"PPT1",0.69150548671975
"AL512599.1",0
"RLF",0.216359468270108
"RNU6-1237P",0
"TMCO2",0
"AL050341.2",0
"ZMPSTE24",0.158904945421448
"AL050341.1",0
"COL9A2",0.252158682485388
"AL031985.2",0.044191970308948
"SMAP2",6.09150996116537
"AL031985.1",0
"AL031985.4",0
"ZFP69B",0
"AL031985.3",0.0590258874174045
"AL603839.4",0
"ZFP69",0
"AL603839.3",0.0234513576506925
"EXO5",0.0589903028103349
"AL603839.1",0
"AL603839.2",0
"ZNF684",0.0404316652120039
"AL356379.1",0
"GTF2F2P2",0
"RIMS3",0
"AL031289.1",0.0304790749548848
"NFYC-AS1",0
"NFYC",0.76197486153701
"MIR30E",0
"MIR30C1",0
"KCNQ4",0
"RN7SL326P",0
"CITED4",0.0887359106466974
"AC119677.1",0
"AL391730.1",0
"UBE2V1P8",0
"CTPS1",0.0783345984296385
"SLFNL1-AS1",0.0526836882572229
"SLFNL1",0
"SCMH1",0.140917494770726
"RPL23AP17",0
"AC093151.3",0
"AC093151.1",0
"FOXO6",0
"AC093151.2",0
"RNA5SP45",0
"EDN2",0
"HIVEP3",0.0589217665418428
"AL445933.2",0
"AL445933.1",0.0532690486782511
"AC119676.1",0
"HNRNPFP1",0
"AC114492.1",0
"GUCA2B",0
"GUCA2A",0.0545603603808835
"FOXJ3",0.368203838823525
"AC096540.1",0
"RIMKLA",0
"AL513331.1",0
"ZMYND12",0
"PPCS",0.286944997596141
"CCDC30",0.0964427790685485
"AL445669.1",0
"TMSB4XP1",0.0518950186434207
"RNU6-536P",0
"AL445669.2",0
"PPIH",0
"AC098484.4",0
"AC098484.2",0
"YBX1",0.331357963203917
"CLDN19",0.0198695662507056
"P3H1",0.323716554243916
"C1orf50",0.091446719766386
"AC098484.3",0
"AC098484.1",0
"TMEM269",0.0560841068816932
"SVBP",0.156487481128807
"ERMAP",0.0283949238437441
"AL512353.1",0.0198695662507056
"ZNF691",0.0812831688593987
"AL512353.2",0
"AL512353.3",0
"ATP6V1E1P1",0
"SLC2A1",0.0834472717669044
"ATP6V0CP4",0
"SLC2A1-AS1",0
"AC099795.1",0
"RNU6-880P",0
"AL161637.1",0
"FAM183A",0.0265485436126185
"EBNA1BP2",0
"MIR6733",0
"CFAP57",0
"RNA5SP46",0
"TMEM125",0.163268859425193
"C1orf210",0.0248778879487705
"TIE1",0.0803604503907306
"MPL",0.0239498632829407
"AL139289.2",0.0248778879487705
"CDC20",0
"ELOVL1",0.25516671804068
"MIR6734",0
"MED8",0.108906188777583
"AL139289.1",0
"SZT2",0.385621258829747
"SZT2-AS1",0
"MIR6735",0
"HYI",0
"HYI-AS1",0
"PTPRF",0.203619304297646
"AL451062.3",0
"KDM4A",0.100272178436778
"KDM4A-AS1",0.066869158149972
"ST3GAL3",0.0690193572594536
"AL451062.1",0
"AL451062.2",0.0208444804453415
"MIR6079",0
"SHMT1P1",0
"ARTN",0
"AL357079.1",0.0478637192874
"IPO13",0.105067331523051
"AL357079.2",0
"DPH2",0
"ATP6V0B",3.34646950260734
"B4GALT2",0.0460761442258922
"CCDC24",0
"SLC6A9",0
"AL139220.2",0.0213047027859622
"AL139220.1",0
"KRT8P47",0
"RN7SL479P",0
"KLF17",0.0208444804453415
"AL356653.1",0
"KLF18",0
"AL359839.1",0
"OOSP1P1",0.0324595010490504
"AL035417.1",0
"AL035417.2",0
"DMAP1",0.154576655448724
"ERI3",0.0766335515401635
"ERI3-IT1",0
"RNU6-369P",0
"RNF220",0.151788297270344
"MIR5584",0
"TMEM53",0.0700056874451492
"ARMH1",0.0421706304291246
"RNU5F-1",0.0730745810527862
"RNU5D-1",0
"KIF2C",0
"AL592166.1",0
"RPS8",0.373689558467714
"SNORD55",0
"SNORD46",0
"SNORD38A",0
"SNORD38B",0
"RPS15AP11",0
"BEST4",0
"PLK3",2.14785520419057
"TCTEX1D4",0.0667598090139029
"BTBD19",0.296007529490596
"PTCH2",0
"RNU5E-6P",0
"AL136380.1",0
"EIF2B3",0
"RNA5SP47",0
"CCNB1IP1P1",0
"PPIAP35",0
"MRPS17P1",0.0260355150342514
"HECTD3",0.0648324700262766
"UROD",0.0261086931382969
"ZSWIM5",0.0208444804453415
"OSTCP5",0
"LINC01144",0
"HPDL",0
"MUTYH",0.0332690672230274
"TOE1",0
"TESK2",0.119948191272717
"PPIAP36",0
"CCDC163",0
"MMACHC",0.0639229510755639
"PRDX1",0.131269969969957
"HMGB1P48",0
"AKR1A1",0.121057891506044
"AL355480.3",0
"AL355480.1",0.0269187760341204
"NASP",0.414717536334047
"AL355480.2",0
"AL355480.4",0
"CCDC17",0
"GPBP1L1",0.303560508049434
"RPS15AP10",0
"AL604028.2",0
"TMEM69",0.0925788190825058
"IPP",0.0158660943648203
"AL604028.1",0
"AL603882.1",0
"MAST2",0.11707827439621
"TMA16P2",0
"PIK3R3",0
"AL358075.4",0
"AL358075.1",0.0189194756997514
"AL358075.3",0
"AL358075.2",0
"TSPAN1",0.109961148538931
"AL672043.1",0
"POMGNT1",0
"LURAP1",0.0462001866005698
"RAD54L",0
"LRRC41",0.178192387122324
"UQCRH",0.341002389406142
"NSUN4",0.948166458633168
"AL122001.1",0.0439892072025874
"FAAH",0
"FAAHP1",0.0359720575537439
"LINC01398",0
"DMBX1",0
"AL136373.1",0
"MKNK1-AS1",0.0311849420181964
"KNCN",0
"MKNK1",1.41065193070347
"MOB3C",0.18649693565789
"ATPAF1",0
"NENFP1",0
"TEX38",0
"EFCAB14-AS1",0
"EFCAB14",0.160566692827174
"AL593856.1",0
"CYP4B1",0.0563319150017861
"CYP4Z2P",0.0249897006612269
"AL731892.1",0
"CYP4A11",0.0450603925125625
"CYP4A26P",0
"CYP4A43P",0
"CYP4A27P",0
"CYP4A44P",0
"CYP4X1",0.0576353068123934
"CYP4Z1",0
"AL450996.1",0
"CYP4A22-AS1",0
"CYP4A22",0
"MTND1P34",0
"LINC00853",0
"PDZK1IP1",0.161132162565389
"TAL1",0.0372340210805442
"AL135960.1",0
"STIL",0
"CMPK1",0
"LINC01389",0
"FOXE3",0
"FOXD2-AS1",0
"FOXD2",0
"AL356458.1",0
"RPL21P24",0
"ATP6V0E1P4",0
"LINC01738",0
"TRABD2B",0
"AL691459.1",0
"AC096541.1",0
"AL356289.1",0
"AL356289.2",0
"CYP46A4P",0
"SKINT1L",0
"AL356289.3",0
"AL109659.1",0
"SLC5A9",0.0664070924664462
"AL109659.2",0
"AL109659.3",0
"SPATA6",0.0430125700430246
"PPP1R8P1",0
"RNU6-723P",0
"AL356968.2",0
"RNU4-61P",0
"AL356968.1",0.0475689444152256
"AGBL4",0
"BEND5",0
"AC099788.1",0.0464784693447666
"AL590432.1",0
"AGBL4-IT1",0.0539655721363837
"AL390023.1",0
"ZNF859P",0
"AL645730.1",0
"MTND2P29",0
"ELAVL4",0.0427322685342642
"AL583843.1",0
"AL592182.2",0
"AL592182.1",0
"AL596275.2",0.0619770132425361
"AL592182.3",0
"AL596275.1",0
"HMGB1P45",0
"FCF1P6",0
"DMRTA2",0
"AL049637.2",0
"FAF1",0.0913409681650918
"AL049637.1",0
"RNU6-1026P",0
"PHBP12",0
"MRPS6P2",0
"CDKN2C",0.0638570830464583
"MIR4421",0.0395094626670721
"MIR6500",0
"C1orf185",0
"CFL1P2",0
"LINC01562",0.0122145684084365
"RNF11",0.141659911983877
"AL162430.1",0
"AL162430.2",0.0440347370831882
"TTC39A",0.0714164103669817
"TTC39A-AS1",0
"EPS15",0.373689020973584
"AL671986.1",0
"RNU6-877P",0
"AC104170.2",0
"AC104170.1",0
"RNU6-1281P",0
"CALR4P",0.0270310656753919
"OSBPL9",0.79412356559969
"GAPDHP51",0
"SLC25A6P3",0
"RF00568",0
"NRDC",1.39633939085102
"AL050343.1",0
"AL050343.2",0
"MIR761",0
"TSEN15P2",0
"RAB3B",0.0392929465498656
"RNA5SP48",0
"AL445685.2",0
"RN7SL290P",0
"TXNDC12",0
"AL445685.3",0
"KTI12",0
"AL445685.1",0
"TXNDC12-AS1",0
"BTF3L4",0
"ZFYVE9",0.0561010346885534
"RN7SL788P",0
"AL139156.2",0
"AL139156.1",0
"PDCL3P6",0
"AL139156.3",0
"DNAJC19P7",0
"ANAPC10P1",0.0348858927048469
"CC2D1B",0.206391243316609
"AL513218.1",0
"PLA2G12AP1",0
"ORC1",0.0315710034210649
"PRPF38A",0.415287316303526
"TUT4",0.784733284142582
"AL591167.1",0
"EEF1GP7",0
"GPX7",0
"SHISAL2A",0.0392500435309224
"COA7",0.0520178785261171
"NDUFS5P3",0
"RN7SL62P",0
"ZYG11B",0.363758340542392
"RNU2-30P",0
"RPS13P2",0.0587037764701389
"RNU6-969P",0
"ZYG11A",0
"AC099677.4",0
"ECHDC2",0.156297250778027
"AC099677.1",0
"AC099677.2",0
"SCP2",0.0815120562644868
"MIR1273F",0
"MIR5095",0
"MIR1273G",0
"AC099677.3",0
"AL445183.3",0
"TUBBP10",0
"PODN",0
"AL445183.1",0
"HIGD1AP11",0
"SLC1A7",0.0256832820667121
"AL445183.2",0
"AL606760.4",0
"CPT2",0.0450896196446977
"AL606760.2",0
"C1orf123",0.122803552319697
"AL606760.3",0
"MAGOH",0.183651301618651
"AL606760.1",0
"LRP8",0.0841649941257285
"AL355483.4",0
"AL355483.2",0
"AL355483.1",0
"AL355483.3",0
"LINC01771",0
"AC119428.3",0
"AC119428.1",0
"AC119428.2",0.0147293667529033
"SLC25A3P1",0
"DMRTB1",0
"GLIS1",0
"RNU7-95P",0
"NDC1",0.0158660943648203
"RF00418",0
"AL049745.1",0
"YIPF1",0.254145254401764
"DIO1",0
"HSPB11",0.0558161141377902
"LRRC42",0.0351926038100234
"HNRNPA3P12",0
"LDLRAD1",0
"TMEM59",0.69735332444484
"AL353898.3",0.135874733781938
"TCEANC2",0.117128758921282
"MIR4781",0
"AL353898.1",0
"AL353898.2",0
"AL357673.1",0
"CDCP2",0
"AL357673.2",0
"CYB5RL",0.0232029238302438
"MRPL37",0.155647412026744
"SSBP3",0.141432272829808
"SSBP3-AS1",0.0288440377708135
"AL161644.1",0.0145101355103061
"AL035415.1",0.0329540036968141
"AC099796.1",0.0361501035221567
"AC099796.2",0
"HNRNPA1P63",0
"ACOT11",0.0392929465498656
"FAM151A",0
"AL590093.1",0.0629633407313985
"MROH7",0.114384201625305
"MROH7-TTC4",0.0198695662507056
"TTC4",0.0499894011048622
"PARS2",0
"TTC22",0.11798132073092
"AC096536.1",0.0343889221728476
"LEXM",0.0597845604699479
"DHCR24",0.258177998238502
"AC096536.2",0
"DHCR24-DT",0
"AL590440.2",0
"TMEM61",0
"AL590440.1",0
"BSND",0.024706485257042
"PCSK9",0.100689676755082
"USP24",0.172921724009424
"MIR4422HG",0
"GYG1P3",0
"MIR4422",0
"AL603840.1",0.0479138962006648
"GOT2P1",0
"MTCO2P34",0
"RN7SKP291",0
"RNU6-830P",0
"LINC01755",0
"LINC01753",0
"PIGQP1",0
"AL353681.1",0
"AC119674.1",0
"AC119674.2",0
"RPSAP20",0
"LINC01767",0
"PLPP3",0.0685184533002255
"RPL21P23",0
"RPL23AP85",0
"AC099789.1",0
"PRKAA2",0.166364910098682
"FYB2",0
"AL360295.1",0
"C8A",0
"C8B",0
"AL161740.1",0.0392574832979724
"DAB1",0.0208444804453415
"AL390243.1",0
"RPS20P5",0
"DAB1-AS1",0
"HNRNPA1P6",0
"RPS26P15",0
"AL445193.2",0
"AL445193.1",0
"AL357373.1",0
"OMA1",0.0378143162697706
"AL035411.2",0
"RN7SL713P",0
"TACSTD2",0.110817353763969
"AL035411.1",0
"MYSM1",0.414154556078025
"AL136985.3",0
"JUN",0.475094860763044
"LINC01135",0
"AL136985.2",0
"AL136985.1",0
"AC105277.1",0
"LINC01358",0
"PHBP3",0
"AL592431.2",0
"AL592431.1",0
"HSD52",0
"AC093424.1",0
"FGGY",0.194129124234017
"MIR4711",0
"AL035416.1",0
"HOOK1",0
"CYP2J2",0
"RN7SL475P",0
"C1orf87",0.0455924337439439
"PGBD4P8",0
"AC097066.1",0
"LINC01748",0.0604205503589554
"AC099792.1",0.0596954108826508
"NFIA",0.338958021751879
"NFIA-AS2",0
"AC096947.1",0
"NFIA-AS1",0
"AC099791.3",0.0941190355161408
"AC099791.1",0
"TM2D1",0.0603705191869836
"AC099791.2",0
"PATJ",0.129841914936869
"RNU6-414P",0
"RNU6-1177P",0
"LAMTOR5P1",0
"RN7SL180P",0
"MIR3116-1",0
"MIR3116-2",0
"PIGPP2",0
"RPS15AP7",0
"L1TD1",0.0419429398509804
"AL162739.1",0
"KANK4",0
"RNU6-371P",0
"USP1",0.104054919316925
"DOCK7",0.107078305098895
"AL451044.1",0
"ANGPTL3",0
"AL138847.2",0.0444928808426892
"AL138847.1",0
"AC103923.1",0
"ATG4C",0
"AC099794.1",0
"AC099794.2",0
"LINC01739",0.012885425278528
"AL162400.1",0
"AL162400.2",0
"AC096543.1",0
"LINC00466",0
"RNA5SP49",0
"AC096543.2",0
"RPSAP65",0
"FOXD3-AS1",0
"FOXD3",0
"MIR6068",0.0334486368791957
"AL049636.1",0
"ALG6",0.115659004870153
"ITGB3BP",0.0857947015991194
"EFCAB7",0.068222733250304
"RN7SL488P",0
"RNU7-123P",0
"DLEU2L",0.0440960913123284
"RF02110",0
"RF02109",0
"RF02108",0
"RF02107",0
"RF02106",0
"RF02105",0
"PGM1",0.241056567302363
"RN7SL130P",0.0237495922047912
"ROR1",0
"AL161742.1",0
"CFL1P3",0
"RNU6-809P",0
"ROR1-AS1",0.0299886314134123
"AL445205.1",0
"UBE2U",0.0463147448020409
"RNU7-62P",0
"CACHD1",0.0877211196487485
"MIR4794",0
"RAVER2",0
"JAK1",2.46817815240474
"AL606517.2",0
"AL606517.1",0
"LINC01359",0.168684139021617
"SLC2A3P2",0.0304790749548848
"AL357078.3",0.046096674149897
"RNU6-1176P",0
"MIR3671",0.0505053564723245
"MIR101-1",0.0855077233118998
"AL357078.1",0
"AL357078.2",0
"MRPS21P1",0
"AK4",0.0783232711660369
"RPS29P7",0
"DNAJC6",0
"AL139294.1",0.0420298211777982
"COX6CP13",0
"RNU2-15P",0
"LEPROT",0.369395558129253
"LEPR",0.064250117641646
"AC119800.1",0
"AC097063.1",0
"AL513493.1",0
"RN7SL854P",0
"PDE4B",2.19634103564565
"AL590783.1",0
"RNU4-88P",0
"SGIP1",0.101207108486105
"MIR3117",0
"AL139147.1",0
"TCTEX1D1",0.0375468640262254
"INSL5",0
"WDR78",0
"AL592161.1",0
"MIER1",1.02329968965812
"SLC35D1",0
"C1orf141",0
"RF00322",0
"AL133320.1",0
"IL23R",0
"RNU6-586P",0
"RNU4ATAC4P",0
"AL389925.1",0
"IL12RB2",0.0469492785336562
"SERBP1",0.514690068338017
"RNU6-387P",0
"LINC01702",0
"RNU6-1031P",0
"AL590559.1",0
"RN7SL392P",0
"HNRNPCP9",0
"GADD45A",0.435393014496007
"GNG12",0.119609797537623
"RNU7-80P",0
"GNG12-AS1",0.0703123364575604
"AL157407.1",0
"DIRAS3",0
"ARL5AP3",0
"WLS",0.380471453462363
"CTBP2P8",0.0841437696984778
"MIR1262",0
"RPS7P4",0
"COX6B1P7",0
"ELOCP18",0.0348858927048469
"AL139413.1",0
"RPE65",0
"DEPDC1",0
"AL138789.1",0
"DEPDC1-AS1",0.046096674149897
"TXNP2",0
"AL035412.1",0
"AL033530.1",0
"AL691520.1",0
"LINC01707",0
"AL512271.1",0.0535671932094777
"LINC01758",0
"LRRC7",0.0348858927048469
"SGO1P1",0
"RN7SL538P",0
"PIN1P1",0
"AL158840.1",0.0427620205216151
"LRRC40",0.0343852008399626
"RN7SL242P",0
"SRSF11",0.992341663818119
"AL353771.1",0
"ANKRD13C",0
"HHLA3",0
"AL158839.1",0
"CTH",0
"AL354872.2",0
"AL354872.1",0
"CASP3P1",0
"LINC01788",0
"AL513285.1",0
"PTGER3",0
"AL031429.1",0
"AL031429.2",0
"ZRANB2-AS1",0
"ZRANB2",0.132505193530837
"MIR186",0
"ZRANB2-AS2",0
"AL358453.1",0
"NEGR1",0.0764990232613165
"AL354949.1",0
"AL359821.1",0
"NEGR1-IT1",0
"GDI2P2",0
"RPL31P12",0
"RNU6-1246P",0
"AL583808.1",0
"AL583808.2",0
"AL583808.3",0.0208444804453415
"AL732618.1",0
"KRT8P21",0
"RN7SKP19",0
"LINC01360",0
"LINC02238",0
"RNA5SP50",0
"AL591463.1",0.0556214792257234
"RNU4ATAC8P",0
"LRRIQ3",0.0409336461754369
"FPGT",0.0357632322012536
"FPGT-TNNI3K",0
"TNNI3K",0
"AC093158.1",0
"AC105271.1",0
"LRRC53",0
"ERICH3",0
"ERICH3-AS1",0
"AC135803.1",0
"CRYZ",0.108133180399113
"TYW3",0.0665004173086444
"AC133865.1",0
"AC099786.3",0
"AC099786.1",0
"LHX8",0.0222202964638477
"AC099786.2",0
"RNU6-622P",0
"SLC44A5",0.0744932779298421
"AC093156.1",0
"RNU6-503P",0.0427322685342642
"AL096829.1",0
"AL137803.1",0.0488308605357061
"ACADM",0.159287282674363
"DLSTP1",0
"RABGGTB",0.0404290377287148
"SNORD45C",0
"SNORD45A",0
"SNORD45B",0
"MSH4",0
"ASB17",0
"AC092813.1",0
"AC092813.2",0
"ST6GALNAC3",0.116232312483305
"AC103592.1",0
"AC104458.1",0
"TPI1P1",0.0168357543623495
"RNU6-161P",0
"LINC02567",0
"ST6GALNAC5",0
"MIR7156",0
"AL035409.1",0
"PIGK",0
"AC113935.1",0.0243755285130088
"AC093433.1",0
"AK5",0.0573955831751773
"AC095030.1",0
"RNU7-8P",0
"AC118549.1",0.0789051877130498
"RNA5SP20",0
"RN7SL370P",0.0521779502474735
"USP33",0.178264269708779
"ACTG1P21",0
"MIGA1",0.0247253316879465
"RNA5SP21",0
"AC138392.1",0
"NSRP1P1",0
"HSPE1P25",0
"NEXN-AS1",0
"NEXN",0
"FUBP1",0.169983318432283
"DNAJB4",0.0549283863614925
"GIPC2",0.046096674149897
"AC103591.3",0
"AC103591.4",0
"AC103591.2",0
"RNU6-1102P",0
"AC103591.1",0
"RNA5SP22",0
"RNFT1P2",0
"MGC27382",0
"PTGFR",0.0585593293666404
"AC096531.1",0
"RNA5SP23",0
"IFI44L",0.0604631932539919
"IFI44",0.0664152567624973
"AC104837.2",0
"AC104837.1",0.0245158214062876
"ADGRL4",0
"PSAT1P3",0
"AL353651.2",0
"AL353651.1",0
"AL353651.3",0
"ADH5P2",0
"AC099671.1",0
"AC098657.1",0.0239498632829407
"AC098657.2",0
"AC098657.3",0
"HMGB1P18",0
"AL606519.1",0
"HNRNPA1P64",0
"AL596276.1",0
"AL596276.2",0
"AL136234.1",0
"LINC01781",0
"MTND2P30",0
"RPL7P10",0
"AL357632.1",0
"AC093154.1",0
"RN7SKP247",0
"ADGRL2",0
"HNRNPA3P14",0
"AL138799.1",0.0245698773676004
"AL138799.2",0.0460854681253278
"AL138799.4",0
"MED28P8",0
"AC117944.1",0.0425326470546603
"AL138799.3",0
"ST13P20",0
"AL157944.1",0
"LINC01362",0
"LINC01361",0
"AC116099.1",0
"LINC01712",0
"LINC01725",0.0377067918842906
"AL035706.1",0
"TTLL7",0.0378143162697706
"TTLL7-IT1",0.0213047027859622
"AC104454.1",0.0329540036968141
"AC104454.2",0
"AL359504.2",0
"PRKACB",0
"AL359504.1",0
"AL450063.1",0
"RF00410",0
"SAMD13",0.0571860511092581
"AL359273.1",0
"UOX",0.0403968854742724
"DNASE2B",0
"AL844170.1",0
"RPF1",0.238737252979934
"GNG5",0.146640388578379
"AL359762.3",0.0955317421449152
"SPATA1",0.112450506140539
"CTBS",0.273227832983491
"AL359762.1",0.0805366674840286
"AL359762.2",0
"LINC01555",0.0411139382582708
"AC114482.1",0
"SSX2IP",0.0398341223318031
"AC104169.1",0
"LPAR3",0
"MCOLN2",0
"WDR63",0
"MCOLN3",0
"MIR4423",0
"AL603750.1",0
"SYDE2",0
"C1orf52",0.255263556056129
"BCL10",0.310075673870538
"AL078459.1",0
"DDAH1",0.0809067339680601
"AL360219.1",0
"AC092807.3",0.0373144949551451
"AC092807.2",0
"CYR61",0.0317240077749044
"RF00136",0
"AC092807.1",0
"ZNHIT6",0.045593693222413
"COL24A1",0.0265485436126185
"RNA5SP51",0
"AC104455.1",0
"AL136382.1",0
"ODF2L",0.275243186016807
"MIR7856",0
"AC119749.1",0
"CLCA2",0
"CLCA1",0.0329540036968141
"CLCA4",0
"CDCA4P2",0.0473589625314717
"AL356270.1",0
"CLCA3P",0.0480208186538147
"AL049597.2",0
"SH3GLB1",1.96777807612342
"AL049597.1",0
"AL355981.1",0
"SELENOF",0.470718787520058
"HS2ST1",0.0759310280281279
"AL121989.1",0
"AC093155.3",0
"AC093155.2",0
"AC093155.1",0
"LINC01140",0
"AC099062.1",0.0792913421278647
"LMO4",0.21866932914068
"LINC01364",0
"RNA5SP52",0
"PKN2-AS1",0.0979741829942066
"AL445437.1",0
"AL049861.1",0
"RN7SL583P",0
"AC093578.1",0
"RPL36AP10",0.044379129435681
"PKN2",1.20959770402749
"RNU6-125P",0.0529325842526083
"ELOCP19",0.0377148729658977
"GTF2B",0.135405067899422
"AL445991.1",0
"KYAT3",0.0611834721738262
"RBMXL1",0.176273904054594
"GBP3",0.0851411796959087
"GBP1",0.246271688651363
"PTGES3P1",0.076691447880402
"GBP2",1.23505002024879
"GBP7",0.0900298082634058
"GBP4",0.0827536306855947
"AC099063.4",0
"AC099063.3",0
"GBP5",0.382042678803306
"AC099063.1",0
"AC099063.2",0.0347723892563696
"BX119321.1",0
"GBP6",0.0637155963996883
"CAPNS1P1",0
"GBP1P1",0
"LRRC8B",0.0137784376252607
"LRRC8C-DT",0
"AC093423.2",0
"LRRC8C",0.0521693219195656
"AC093423.3",0
"AC093423.1",0
"AC099568.1",0
"AC099568.2",0
"LRRC8D",0
"AL391497.1",0
"RN7SKP272",0
"GEMIN8P4",0
"ZNF326",0.381915072540818
"RNU6-695P",0
"AC092783.1",0
"SNORD3G",0
"BARHL2",0
"AL590094.1",0
"AC091614.2",0
"LINC01763",0
"AC091614.1",0
"PHKA1P1",0
"ZNF644",0.3395955653393
"RPL5P6",0
"HFM1",0.0564093643319911
"FEN1P1",0
"CDC7",0
"WDR82P2",0
"AL714022.1",0
"HSP90B3P",0.0468173021503291
"TGFBR3",0.0213047027859622
"RN7SL653P",0
"BRDT",0.0232029238302438
"EPHX4",0
"LPCAT2BP",0
"SETSIP",0
"BTBD8",0.0529395505163766
"GAPDHP46",0.0265485436126185
"PRKAR1AP1",0
"AC104836.1",0
"AL663109.1",0
"C1orf146",0
"ACTBP12",0
"GLMN",0.0158660943648203
"RPAP2",0.160513896226629
"RN7SL824P",0
"GFI1",0
"EVI5",0.481549506134425
"AL354890.1",0.0271710859736004
"HMGB3P9",0
"RNU4-59P",0
"AC104332.1",0
"AC104332.2",0
"CCNJP2",0.0474539245541324
"RPL5",0.493997584632205
"FAM69A",0.0261086931382969
"SNORD21",0
"SNORA66",0
"RF00432",0
"AL449283.1",0.108264189354003
"RNU6-970P",0
"RN7SL692P",0
"RNU6-210P",0
"RN7SKP123",0
"MTF2",0.0752597263118798
"TMED5",0.0784491296616796
"CCDC18",0.202446523200136
"AC126124.2",0
"AC126124.1",0
"CCDC18-AS1",0.346357964396362
"AL139421.1",0
"DR1",0.437276408131017
"AL137159.1",0
"FNBP1L",0
"RNA5SP53",0
"BCAR3",0
"AL109613.1",0
"MIR760",0
"AL049796.1",0
"DNTTIP2",0.797697919444544
"GCLM",0.320158690586776
"CHCHD2P5",0
"MTND4P11",0
"MTND3P21",0
"MTCO3P21",0
"MTATP6P13",0
"AL117351.2",0
"MTCO2P21",0
"MTCO1P21",0
"AL117351.1",0.0370379375051187
"ABCA4",0
"AC093579.1",0
"ARHGAP29",0.218605372932426
"RN7SL440P",0
"AC097059.1",0.0506617136004472
"GAPDHP29",0
"AC097059.2",0
"AC118469.1",0
"ABCD3",0.0252316637805507
"F3",0.0493359753847846
"AC093117.1",0
"SLC44A3-AS1",0.099464399548754
"KATNBL1P2",0
"MIR378G",0
"SLC44A3",0
"CNN3",0.0370379375051187
"AC105942.1",0
"ALG14",0.101746875066233
"AC095033.1",0
"TMEM56",0.141286542441306
"TMEM56-RWDD3",0
"AC092802.3",0
"AC092802.1",0
"RWDD3",0.0320959321941074
"AC092802.2",0
"LINC01760",0
"LINC01650",0
"AL445218.1",0
"LINC01761",0.062390583914675
"AL356479.1",0
"AL683887.1",0
"AC099566.1",0
"RNU1-130P",0
"LINC01787",0.0866919223371396
"AC092393.1",0
"UBE2WP1",0
"EEF1A1P11",0
"RN7SL831P",0
"NDUFS5P2",0
"RPL7P9",0.109470029163986
"RN7SKP270",0
"PTBP2",0.184675329018593
"DPYD",0.472411827446692
"DPYD-AS1",0
"DPYD-IT1",0
"SEC63P1",0.0668252948542028
"RPL26P9",0
"AC114878.1",0
"DPYD-AS2",0
"AC114878.2",0.0389805765893065
"MIR137HG",0.0241651769054546
"BX005019.1",0.0327511202724671
"MIR2682",0
"MIR137",0
"AC104453.1",0
"NFU1P2",0
